name,season,advancement,rarity,rank,grade,foil
"Kurtis","MANTRIS","STANDARD","RARE","5","","true"
"Lacrimor","RIFT","STANDARD","UNCOMMON","1","","false"
"Lacrimor","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Lacrimor","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Lancer","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Lancer","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Lancer","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Lancer","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Lancer","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Lancer","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Lancer","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Lancer","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Lancer & Knight & Tanker","MANTRIS","COMBO","SPECIAL_RARE","5","C","false"
"Lancer & Knight & Tanker","MANTRIS","COMBO","SPECIAL_RARE","5","B","false"
"Lancer & Knight & Tanker","MANTRIS","COMBO","SPECIAL_RARE","5","S","false"
"Lancer & Knight & Tanker","MANTRIS","COMBO","SPECIAL_RARE","5","A","false"
"Laurie","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Laurie","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Laurie","ARKHANTE","STANDARD","SPECIAL_RARE","4","","false"
"Laurie","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Laurie","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Laurie","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Laurie","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Laurie","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Laurie","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Legacy Mint Pass","","","","","","false"
"Legacy Mint Pass","N/A","N/A","N/A","N/A","N/A","false"
"Lena","ARKHANTE","STANDARD","COMMON","1","","false"
"Lena","ARKHANTE","STANDARD","COMMON","5","","false"
"Lena","ARKHANTE","STANDARD","COMMON","1","","true"
"Lena","ARKHANTE","STANDARD","COMMON","5","","true"
"Lena","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Lena","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","S","false"
"Lena","ARKHANTE","STANDARD","COMMON","4","","false"
"Lena","ARKHANTE","STANDARD","EXCLUSIVE","5","","false"
"Lena","ARKHANTE","STANDARD","COMMON","3","","true"
"Lena","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Lena","ARKHANTE","STANDARD","COMMON","2","","false"
"Lena","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Lena","ARKHANTE","STANDARD","EXCLUSIVE","4","","false"
"Lena","ARKHANTE","STANDARD","COMMON","3","","false"
"Lena","ARKHANTE","STANDARD","EXCLUSIVE","1","","false"
"Lena","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Lena","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Lena","ARKHANTE","STANDARD","EXCLUSIVE","2","","false"
"Lena","ARKHANTE","STANDARD","EXCLUSIVE","3","","false"
"Lena","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","B","false"
"Lena","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Lena & Leviathan","","","","","B","false"
"Lena & Leviathan","N/A","N/A","N/A","N/A","B","false"
"Leon","ARKHANTE","STANDARD","RARE","1","","false"
"Leon","ARKHANTE","STANDARD","RARE","5","","false"
"Leon","ARKHANTE","STANDARD","RARE","5","","true"
"Leon","ARKHANTE","STANDARD","RARE","1","","true"
"Leon","ARKHANTE","STANDARD","RARE","2","","false"
"Leon","ARKHANTE","ALTERNATIVE","RARE","5","S","false"
"Leon","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"Leon","ARKHANTE","ALTERNATIVE","RARE","5","C","true"
"Leon","ARKHANTE","ALTERNATIVE","RARE","5","S","true"
"Leon","ARKHANTE","STANDARD","RARE","4","","false"
"Leon","ARKHANTE","ALTERNATIVE","RARE","5","A","false"
"Leon","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"Leviathan","ARKHANTE","STANDARD","RARE","5","","false"
"Leviathan","ARKHANTE","STANDARD","RARE","1","","false"
"Leviathan","ARKHANTE","STANDARD","RARE","1","","true"
"Leviathan","ARKHANTE","STANDARD","RARE","5","","true"
"Leviathan","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"Leviathan","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"Leviathan","ARKHANTE","ALTERNATIVE","RARE","5","C","true"
"Leviathan","ARKHANTE","ALTERNATIVE","RARE","5","S","false"
"Leviathan","ARKHANTE","STANDARD","RARE","3","","false"
"Leviathan & Argonath","ARKHANTE","COMBO","ULTRA_RARE","5","C","false"
"Leviathan & Argonath","ARKHANTE","COMBO","ULTRA_RARE","5","B","false"
"Leviathan & Argonath","ARKHANTE","COMBO","ULTRA_RARE","5","A","false"
"Leviathan & Argonath","ARKHANTE","COMBO","ULTRA_RARE","5","S","false"
"Leviathan & Argonath","ARKHANTE","COMBO","ULTRA_RARE","5","C","true"
"Lich","ARKHANTE","STANDARD","COMMON","1","","false"
"Lich","ARKHANTE","STANDARD","COMMON","5","","false"
"Lich","ARKHANTE","STANDARD","COMMON","4","","false"
"Lich","ARKHANTE","STANDARD","COMMON","5","","true"
"Lich","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Lich","ARKHANTE","STANDARD","COMMON","1","","true"
"Lich","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Lich","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Lich","ARKHANTE","STANDARD","COMMON","2","","false"
"Lich","ARKHANTE","STANDARD","COMMON","2","","true"
"Lich","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Life Fireflies","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Life Fireflies","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Life Fireflies","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Life Fireflies","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Life Fireflies","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Life Fireflies","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Life Fireflies","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Life Fireflies","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Life Fireflies","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Life Fireflies & Dezed","","","","","C","false"
"Life Fireflies & Dezed","","","","","C","true"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","1","","false"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","1","","true"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","5","","true"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","true"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","5","","false"
"Lify","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","2","","false"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","3","","false"
"Lify","ARKHANTE","STANDARD","ULTRA_RARE","2","","true"
"Lify & Criscat","","","","","C","false"
"Lify & Criscat","","","","","C","true"
"Lify & Criscat","N/A","N/A","N/A","N/A","C","false"
"Ligtali","RIFT","ALTERNATIVE","UNCOMMON","5","A","false"
"Ligtali","RIFT","STANDARD","UNCOMMON","1","","false"
"Ligtali","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Ligtali","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Liphem","RIFT","ALTERNATIVE","RARE","5","C","false"
"Liphem","RIFT","STANDARD","RARE","1","","false"
"Liv","MANTRIS","ALTERNATIVE","UNCOMMON","5","S","true"
"Liv","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Liv","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Liv","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Liv","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Liv","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Liv","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Liv","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Liv","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Liv","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Lo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Lo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Lo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Lo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Lo","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Lo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Lo","ARKHANTE","STANDARD","SPECIAL_RARE","3","","false"
"Lo","ARKHANTE","STANDARD","SPECIAL_RARE","5","","false"
"Lo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Locke","ARKHANTE","STANDARD","COMMON","5","","false"
"Locke","ARKHANTE","STANDARD","COMMON","5","","true"
"Locke","ARKHANTE","STANDARD","COMMON","1","","false"
"Locke","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Locke","ARKHANTE","STANDARD","COMMON","1","","true"
"Locke","ARKHANTE","STANDARD","EXCLUSIVE","2","","false"
"Locke","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Locke","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Locke","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Locke","ARKHANTE","STANDARD","EXCLUSIVE","1","","false"
"Locke","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Locke","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Locke","ARKHANTE","STANDARD","COMMON","4","","false"
"Locke","ARKHANTE","STANDARD","EXCLUSIVE","5","","true"
"Locke","ARKHANTE","STANDARD","COMMON","3","","false"
"Locke","ARKHANTE","STANDARD","EXCLUSIVE","4","","false"
"Locke","ARKHANTE","STANDARD","EXCLUSIVE","5","","false"
"Locke","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","true"
"Locke","ARKHANTE","STANDARD","EXCLUSIVE","3","","false"
"Locke & Astrid","ARKHANTE","COMBO","UNCOMMON","5","C","false"
"Locke & Astrid","ARKHANTE","COMBO","UNCOMMON","5","A","false"
"Locke & Astrid","ARKHANTE","COMBO","UNCOMMON","5","B","false"
"Locke & Astrid","ARKHANTE","COMBO","UNCOMMON","5","S","false"
"Lov & Dryad","","","","","B","false"
"Lov & Dryad","","","","","B","true"
"Lov & Dryad","N/A","N/A","N/A","N/A","B","false"
"Ludwis","RIFT","ALTERNATIVE","RARE","5","A","false"
"Ludwis","RIFT","STANDARD","RARE","1","","false"
"Ludwis","RIFT","ALTERNATIVE","RARE","5","C","false"
"Lyah","MANTRIS","STANDARD","ULTRA_RARE","5","","true"
"Lyah","MANTRIS","STANDARD","ULTRA_RARE","1","","true"
"Lyah","MANTRIS","STANDARD","ULTRA_RARE","1","","false"
"Lyah","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Lyah","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Lyah","MANTRIS","STANDARD","ULTRA_RARE","5","","false"
"Lyah","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Lyah","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Lyle","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Lyle","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Lyle","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Lyle","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Lyle","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Lyle","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Lyle","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Lylini","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Lylini","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"Lylini","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Lylini","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Lylini","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Lynn","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Lynn","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Lynn","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Lynn","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"Mahra","RIFT","STANDARD","ULTRA_RARE","1","","false"
"Mahra","RIFT","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Mahra","RIFT","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Mantri Airplane","MANTRIS","STANDARD","COMMON","1","","false"
"Mantri Airplane","MANTRIS","STANDARD","COMMON","1","","true"
"Mantri Airplane","MANTRIS","ALTERNATIVE","COMMON","5","B","false"
"Mantri Airplane","MANTRIS","ALTERNATIVE","COMMON","5","C","true"
"Mantri Airplane","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Mantri Border","RIFT","STANDARD","UNCOMMON","1","","false"
"Mantri Border","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Mantri Border","RIFT","ALTERNATIVE","UNCOMMON","5","A","false"
"Mantri Border","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Mantri Car","MANTRIS","STANDARD","COMMON","1","","false"
"Mantri Car","MANTRIS","STANDARD","COMMON","1","","true"
"Mantri Car","MANTRIS","STANDARD","COMMON","5","","false"
"Mantri Car","MANTRIS","ALTERNATIVE","COMMON","5","B","false"
"Mantri Car","MANTRIS","STANDARD","COMMON","4","","false"
"Mantri Car","MANTRIS","ALTERNATIVE","COMMON","5","B","true"
"Mantri Car","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Mantri Car","MANTRIS","STANDARD","COMMON","5","","true"
"Mantri Car","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Mantri Motorcycle","MANTRIS","STANDARD","COMMON","1","","false"
"Mantri Motorcycle","MANTRIS","STANDARD","COMMON","1","","true"
"Mantri Motorcycle","MANTRIS","STANDARD","COMMON","5","","false"
"Mantri Motorcycle","MANTRIS","ALTERNATIVE","COMMON","5","C","true"
"Mantri Motorcycle","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Mantri Motorcycle","MANTRIS","ALTERNATIVE","COMMON","5","B","true"
"Mantri Motorcycle","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Mantri Motorcycle","MANTRIS","STANDARD","COMMON","5","","true"
"Mantri Motorcycle","MANTRIS","ALTERNATIVE","COMMON","5","B","false"
"Mantris Alternative S Foil Card Shard","","","","","","false"
"Mantris Booster Greek Pack","","","","","","false"
"Mantris Card Shard","","","","","","false"
"Mantris Card Shard","N/A","N/A","N/A","N/A","N/A","false"
"Mantris Foil Card Shard","","","","","","false"
"Mantrix Council","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Mantrix Council","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Mantrix Council","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Mantrix Council","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Marcus","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Marcus","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Marcus","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Marcus","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Marcus","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Marcus","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Marcus","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Marcus","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Marcus Holloway","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Marcus Holloway","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Marcus Holloway","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Massada","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Massada","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Massada","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Massada","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Massada","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Massada","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Massada","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Massada","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Massada","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Massada","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Massada","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Massada","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"Massada","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Matricial Guard","MANTRIS","STANDARD","COMMON","1","","false"
"Matricial Guard","MANTRIS","STANDARD","COMMON","5","","false"
"Matricial Guard","MANTRIS","STANDARD","COMMON","1","","true"
"Matricial Guard","MANTRIS","ALTERNATIVE","COMMON","5","B","true"
"Matricial Guard","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Matricial Guard","MANTRIS","STANDARD","EXCLUSIVE","4","","false"
"Matricial Guard","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Meca Bird","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Meca Bird","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Meca Bird","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Meca Bird","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Meca Bird","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Meca Bird","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Meca Bird","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","true"
"Meca Bird","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Meditech Market","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Meditech Market","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Meditech Market","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","3","","false"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","4","","false"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Meditech Market","MANTRIS","STANDARD","UNCOMMON","2","","false"
"Meditech Market","MANTRIS","ALTERNATIVE","UNCOMMON","5","S","false"
"Meditech Market","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Meditech Market","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Mega Pranah Bundle | x6,900","","","","","","false"
"Monkigh","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Monkigh","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Monkigh","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Monkigh","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Monkigh","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Monkigh","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Monkigh","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Mozart","MANTRIS","STANDARD","COMMON","1","","false"
"Mozart","MANTRIS","STANDARD","COMMON","1","","true"
"Mozart","MANTRIS","STANDARD","COMMON","5","","false"
"Mozart","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Mozart","MANTRIS","ALTERNATIVE","COMMON","5","B","true"
"Mozart","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Muders","RIFT","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Muders","RIFT","STANDARD","COMMON","1","","false"
"Muders","RIFT","ALTERNATIVE","EXCLUSIVE","5","B","false"
"Muders","RIFT","STANDARD","EXCLUSIVE","1","","false"
"Muders","RIFT","STANDARD","EXCLUSIVE","5","","false"
"Muders","RIFT","STANDARD","EXCLUSIVE","2","","false"
"Muders","RIFT","STANDARD","EXCLUSIVE","4","","false"
"Muders","RIFT","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Muders","RIFT","STANDARD","EXCLUSIVE","3","","false"
"Muders","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Muders","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Muders","RIFT","ALTERNATIVE","EXCLUSIVE","5","S","false"
"Naïa","RIFT","ALTERNATIVE","MYTHIC","5","C","false"
"Naïa","RIFT","STANDARD","MYTHIC","1","","false"
"Nelliel","RIFT","STANDARD","RARE","1","","false"
"Nelliel","RIFT","ALTERNATIVE","RARE","5","A","false"
"Nelliel","RIFT","ALTERNATIVE","RARE","5","C","false"
"Nelliel","RIFT","ALTERNATIVE","RARE","5","B","false"
"Nelliel & Dusèche","RIFT","COMBO","RARE","5","C","false"
"Nelliel & Dusèche","RIFT","COMBO","RARE","5","A","false"
"Nelliel & Dusèche","RIFT","COMBO","RARE","5","B","false"
"Nephesh","ARKHANTE","STANDARD","RARE","5","","false"
"Nephesh","ARKHANTE","STANDARD","RARE","1","","false"
"Nephesh","ARKHANTE","STANDARD","RARE","5","","true"
"Nephesh","ARKHANTE","STANDARD","RARE","1","","true"
"Nephesh","ARKHANTE","ALTERNATIVE","RARE","5","A","false"
"Nephesh","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"Nephesh","ARKHANTE","STANDARD","RARE","4","","false"
"Nephesh","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"Nephesh","ARKHANTE","ALTERNATIVE","RARE","5","C","true"
"Nephesh","ARKHANTE","STANDARD","RARE","3","","false"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Nephtys","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Nephtys","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Nephtys","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","true"
"Nephtys","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Nephtys","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Nephtys","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Nephtys","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"New Solonis","RIFT","STANDARD","UNCOMMON","1","","false"
"New Solonis","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"New Solonis","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Nicole Pearce","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Nicole Pearce","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Nicole Pearce","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Niguane","MANTRIS","STANDARD","ULTRA_RARE","1","","false"
"Niguane","MANTRIS","STANDARD","ULTRA_RARE","5","","false"
"Niguane","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Niguane","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Niguane","MANTRIS","STANDARD","ULTRA_RARE","1","","true"
"Niguane","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Niguane","MANTRIS","STANDARD","ULTRA_RARE","5","","true"
"Niguane","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Niguane","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Niguane","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Novalis","RIFT","STANDARD","UNCOMMON","1","","false"
"Novalis","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Novalis","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Nox","ARKHANTE","STANDARD","ULTRA_RARE","1","","false"
"Nox","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Nox","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Nox","ARKHANTE","STANDARD","ULTRA_RARE","1","","true"
"Nox","ARKHANTE","STANDARD","ULTRA_RARE","3","","false"
"Nox","ARKHANTE","STANDARD","ULTRA_RARE","2","","false"
"Nox","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Nox","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Nox","ARKHANTE","STANDARD","ULTRA_RARE","5","","false"
"Nox","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Nox","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Nox","ARKHANTE","STANDARD","ULTRA_RARE","2","","true"
